ticket_id,subject,category,priority,status,created_at,resolved_at,closed_at,assignee,team,customer,contact_channel,sla_breached,satisfaction_score
SUP-2002968,Account Management - RetailCo,Account Management,Low,Closed,2024-01-18 08:27:17,2024-01-20 21:45:11,2024-01-20 22:32:11,ryan.kim,Account Team,RetailCo,Email,false,
SUP-2002969,Integration Problem - MedGroup,Integration Problem,Medium,Closed,2024-01-17 10:56:14,2024-01-19 10:10:58,2024-01-19 11:07:58,jennifer.wu,Integration Team,MedGroup,Phone,false,6.3
SUP-2002970,Data Export/Import - CityCouncil,Data Export/Import,Medium,Closed,2024-01-25 15:37:02,2024-01-26 13:13:33,2024-01-26 13:30:33,laura.smith,Technical Team,CityCouncil,Portal,false,8.2
SUP-2002971,Feature Request - Acme Corp,Feature Request,Medium,Closed,2024-01-02 13:11:24,2024-01-08 23:21:48,2024-01-09 00:08:48,laura.smith,Product Team,Acme Corp,Email,true,
SUP-2002972,Account Management - UniServices,Account Management,Medium,Escalated,2024-01-08 22:32:25,2024-01-09 04:12:53,,ryan.kim,Account Team,UniServices,Phone,false,
SUP-2002973,Technical Support - CityCouncil,Technical Support,Low,Closed,2024-01-02 13:57:08,2024-01-03 18:11:44,2024-01-03 18:49:44,jennifer.wu,Technical Team,CityCouncil,Chat,false,7.1
SUP-2002974,Account Management - Acme Corp,Account Management,Low,Closed,2024-01-11 07:59:16,2024-01-18 16:25:45,2024-01-18 16:40:45,carlos.silva,Account Team,Acme Corp,Email,false,
SUP-2002975,Technical Support - TechStart Inc,Technical Support,Medium,Closed,2024-01-16 14:40:40,2024-01-19 08:45:33,2024-01-19 08:50:33,alex.chen,Technical Team,TechStart Inc,Portal,false,7.7
SUP-2002976,Data Export/Import - Acme Corp,Data Export/Import,Medium,Escalated,2024-01-11 12:51:08,2024-01-13 12:38:15,,maya.patel,Technical Team,Acme Corp,Email,false,
SUP-2002977,Account Management - Acme Corp,Account Management,Low,Closed,2024-01-10 12:50:10,2024-01-14 05:32:00,2024-01-14 05:51:00,maya.patel,Account Team,Acme Corp,Chat,false,7.6
SUP-2002978,Integration Problem - CityCouncil,Integration Problem,Low,Closed,2024-01-08 18:56:21,2024-01-13 16:09:42,2024-01-13 16:52:42,alex.chen,Integration Team,CityCouncil,Chat,false,
SUP-2002979,Technical Support - Acme Corp,Technical Support,Medium,Closed,2024-01-16 14:51:34,2024-01-18 21:04:03,2024-01-18 21:35:03,laura.smith,Technical Team,Acme Corp,Phone,false,7.8
SUP-2002980,Billing Issue - Global Finance,Billing Issue,Low,Closed,2024-01-17 09:04:50,2024-01-22 02:53:05,2024-01-22 03:31:05,laura.smith,Finance Support,Global Finance,Portal,false,7.3
SUP-2002981,Data Export/Import - RetailCo,Data Export/Import,High,Escalated,2024-01-26 15:14:15,2024-01-26 19:11:46,,jennifer.wu,Technical Team,RetailCo,Email,false,
SUP-2002982,Account Management - UniServices,Account Management,Low,Closed,2024-01-10 10:09:38,2024-01-14 22:12:49,2024-01-14 23:12:49,maya.patel,Account Team,UniServices,Chat,false,7.7
SUP-2002983,Billing Issue - TechStart Inc,Billing Issue,Low,Closed,2024-01-10 10:52:12,2024-01-20 20:54:01,2024-01-20 21:09:01,thomas.berg,Finance Support,TechStart Inc,Portal,true,
SUP-2002984,Feature Request - MedGroup,Feature Request,Medium,Closed,2024-01-24 21:28:43,2024-01-31 07:43:36,2024-01-31 08:00:36,ryan.kim,Product Team,MedGroup,Portal,true,3.7
SUP-2002985,Feature Request - TechStart Inc,Feature Request,Medium,Closed,2024-01-11 00:59:16,2024-01-13 14:49:10,2024-01-13 15:01:10,maya.patel,Product Team,TechStart Inc,Chat,false,7.1
SUP-2002986,Data Export/Import - UniServices,Data Export/Import,Low,Closed,2024-01-10 08:26:57,2024-01-11 10:31:09,2024-01-11 10:56:09,jennifer.wu,Technical Team,UniServices,Phone,false,8.8
SUP-2002987,Integration Problem - Global Finance,Integration Problem,High,Closed,2024-01-08 05:31:19,2024-01-09 16:01:05,2024-01-09 16:57:05,ryan.kim,Integration Team,Global Finance,Portal,true,4.6
SUP-2002988,Integration Problem - TechStart Inc,Integration Problem,Medium,Closed,2024-01-18 11:33:36,2024-01-19 18:17:19,2024-01-19 18:34:19,jennifer.wu,Integration Team,TechStart Inc,Phone,false,6.8
SUP-2002989,Billing Issue - TechStart Inc,Billing Issue,Medium,Closed,2024-01-01 16:17:27,2024-01-02 03:43:22,2024-01-02 04:17:22,sofia.moreau,Finance Support,TechStart Inc,Email,false,7.6
SUP-2002990,Billing Issue - CityCouncil,Billing Issue,High,Closed,2024-01-01 15:49:12,2024-01-01 19:01:52,2024-01-01 19:31:52,sofia.moreau,Finance Support,CityCouncil,Chat,false,7.1
SUP-2002991,Data Export/Import - Individual,Data Export/Import,Critical,Closed,2024-01-04 15:38:41,2024-01-04 18:42:23,2024-01-04 19:26:23,ryan.kim,Technical Team,Individual,Portal,false,
SUP-2002992,Account Management - RetailCo,Account Management,High,Closed,2024-01-08 12:09:19,2024-01-09 04:12:32,2024-01-09 05:08:32,thomas.berg,Account Team,RetailCo,Email,false,
SUP-2002993,Account Management - RetailCo,Account Management,Medium,Closed,2024-01-11 07:29:07,2024-01-11 19:00:47,2024-01-11 19:41:47,laura.smith,Account Team,RetailCo,Email,false,7.2
SUP-2002994,Data Export/Import - Global Finance,Data Export/Import,Low,Closed,2024-01-23 12:57:41,2024-01-26 19:40:48,2024-01-26 20:11:48,alex.chen,Technical Team,Global Finance,Phone,false,
SUP-2002995,Data Export/Import - RetailCo,Data Export/Import,Low,Closed,2024-01-02 11:55:22,2024-01-04 06:07:28,2024-01-04 06:44:28,laura.smith,Technical Team,RetailCo,Portal,false,
SUP-2002996,Billing Issue - Global Finance,Billing Issue,Medium,Closed,2024-01-01 12:40:31,2024-01-02 06:07:15,2024-01-02 06:13:15,maya.patel,Finance Support,Global Finance,Chat,false,
SUP-2002997,Technical Support - RetailCo,Technical Support,Low,Escalated,2024-01-03 19:44:53,2024-01-07 22:01:21,,thomas.berg,Technical Team,RetailCo,Phone,false,
SUP-2002998,Technical Support - RetailCo,Technical Support,Low,Closed,2024-01-09 08:09:30,2024-01-11 08:13:53,2024-01-11 08:55:53,alex.chen,Technical Team,RetailCo,Phone,false,7.8
SUP-2002999,Integration Problem - MedGroup,Integration Problem,High,Closed,2024-01-15 09:49:56,2024-01-15 13:20:54,2024-01-15 14:02:54,maya.patel,Integration Team,MedGroup,Portal,false,7.3
SUP-2003000,Data Export/Import - Acme Corp,Data Export/Import,Low,Closed,2024-01-01 13:14:53,2024-01-16 15:40:04,2024-01-16 16:18:04,maya.patel,Technical Team,Acme Corp,Portal,true,7.2
SUP-2003001,Billing Issue - Global Finance,Billing Issue,Critical,Reopened,2024-01-01 20:24:27,2024-01-01 23:33:10,,ryan.kim,Finance Support,Global Finance,Phone,false,
SUP-2003002,Data Export/Import - Acme Corp,Data Export/Import,Low,Closed,2024-01-26 22:58:20,2024-01-29 19:33:27,2024-01-29 20:19:27,laura.smith,Technical Team,Acme Corp,Chat,false,8.3
SUP-2003003,Integration Problem - Individual,Integration Problem,Low,Closed,2024-01-08 00:27:39,2024-01-11 02:37:38,2024-01-11 02:50:38,thomas.berg,Integration Team,Individual,Phone,false,6.1
SUP-2003004,Performance Issue - Acme Corp,Performance Issue,Low,Closed,2024-01-12 08:25:14,2024-01-13 08:53:24,2024-01-13 09:20:24,carlos.silva,Engineering,Acme Corp,Chat,false,
SUP-2003005,Data Export/Import - Global Finance,Data Export/Import,Critical,Closed,2024-01-17 12:30:20,2024-01-17 14:14:30,2024-01-17 15:07:30,sofia.moreau,Technical Team,Global Finance,Phone,false,6.9
SUP-2003006,Account Management - Individual,Account Management,High,Closed,2024-01-23 13:28:53,2024-01-24 01:47:21,2024-01-24 02:09:21,alex.chen,Account Team,Individual,Chat,false,9.1
SUP-2003007,Technical Support - Acme Corp,Technical Support,Medium,Reopened,2024-01-26 08:48:14,2024-01-27 18:30:23,,sofia.moreau,Technical Team,Acme Corp,Portal,false,
SUP-2003008,Data Export/Import - TechStart Inc,Data Export/Import,Medium,Closed,2024-01-22 19:09:59,2024-01-23 06:43:11,2024-01-23 07:06:11,thomas.berg,Technical Team,TechStart Inc,Portal,false,5.4
SUP-2003009,Data Export/Import - StartupXYZ,Data Export/Import,Critical,Reopened,2024-01-18 16:04:18,2024-01-18 17:33:44,,ryan.kim,Technical Team,StartupXYZ,Phone,false,
SUP-2003010,Account Management - Individual,Account Management,Medium,Escalated,2024-01-19 14:53:12,2024-01-20 04:31:47,,sofia.moreau,Account Team,Individual,Email,false,
SUP-2003011,Integration Problem - UniServices,Integration Problem,High,Closed,2024-01-04 14:29:27,2024-01-05 00:52:36,2024-01-05 01:04:36,jennifer.wu,Integration Team,UniServices,Chat,false,3.9
SUP-2003012,Billing Issue - StartupXYZ,Billing Issue,Low,Closed,2024-01-15 14:10:46,2024-01-20 22:59:38,2024-01-20 23:24:38,sofia.moreau,Finance Support,StartupXYZ,Email,false,7.6
SUP-2003013,Feature Request - Acme Corp,Feature Request,Medium,Closed,2024-01-04 18:40:52,2024-01-05 08:16:14,2024-01-05 08:36:14,laura.smith,Product Team,Acme Corp,Phone,false,5.6
SUP-2003014,Integration Problem - RetailCo,Integration Problem,Medium,Closed,2024-01-02 04:17:57,2024-01-02 20:02:43,2024-01-02 20:58:43,maya.patel,Integration Team,RetailCo,Email,false,
SUP-2003015,Account Management - RetailCo,Account Management,High,Closed,2024-01-03 08:49:20,2024-01-04 08:36:59,2024-01-04 08:56:59,maya.patel,Account Team,RetailCo,Phone,false,6.0
SUP-2003016,Technical Support - CityCouncil,Technical Support,Low,Escalated,2024-01-05 08:00:41,2024-01-30 05:10:56,,laura.smith,Technical Team,CityCouncil,Portal,false,
SUP-2003017,Integration Problem - Individual,Integration Problem,Medium,Closed,2024-01-15 10:54:20,2024-01-17 16:03:47,2024-01-17 16:36:47,carlos.silva,Integration Team,Individual,Phone,false,6.5
SUP-2003018,Billing Issue - TechStart Inc,Billing Issue,Medium,Closed,2024-01-19 13:21:51,2024-01-20 07:42:33,2024-01-20 08:24:33,ryan.kim,Finance Support,TechStart Inc,Email,false,7.3
SUP-2003019,Data Export/Import - StartupXYZ,Data Export/Import,Low,Escalated,2024-01-23 12:09:31,2024-01-27 02:01:37,,ryan.kim,Technical Team,StartupXYZ,Email,false,
SUP-2003020,Account Management - UniServices,Account Management,High,Closed,2024-01-17 09:06:54,2024-01-17 14:01:49,2024-01-17 14:44:49,carlos.silva,Account Team,UniServices,Portal,false,5.6
SUP-2003021,Technical Support - TechStart Inc,Technical Support,Low,Closed,2024-01-16 08:39:05,2024-01-20 15:36:39,2024-01-20 16:08:39,laura.smith,Technical Team,TechStart Inc,Email,false,
SUP-2003022,Integration Problem - UniServices,Integration Problem,High,Closed,2024-01-03 15:06:44,2024-01-04 19:23:20,2024-01-04 20:02:20,laura.smith,Integration Team,UniServices,Email,true,6.4
SUP-2003023,Data Export/Import - RetailCo,Data Export/Import,High,Closed,2024-01-08 09:42:17,2024-01-08 13:31:12,2024-01-08 13:54:12,maya.patel,Technical Team,RetailCo,Email,false,
SUP-2003024,Data Export/Import - Global Finance,Data Export/Import,Medium,Reopened,2024-01-17 12:54:18,2024-01-19 00:54:52,,alex.chen,Technical Team,Global Finance,Chat,false,
SUP-2003025,Integration Problem - Global Finance,Integration Problem,Low,Escalated,2024-01-09 15:59:32,2024-01-23 06:25:05,,sofia.moreau,Integration Team,Global Finance,Chat,false,
SUP-2003026,Billing Issue - StartupXYZ,Billing Issue,Medium,Closed,2024-01-26 14:02:37,2024-01-26 20:57:32,2024-01-26 21:43:32,laura.smith,Finance Support,StartupXYZ,Chat,false,
SUP-2003027,Technical Support - Individual,Technical Support,Low,Closed,2024-01-19 15:27:51,2024-01-22 03:07:27,2024-01-22 03:35:27,jennifer.wu,Technical Team,Individual,Chat,false,7.7
SUP-2003028,Account Management - Global Finance,Account Management,High,Closed,2024-01-01 08:59:01,2024-01-01 11:09:46,2024-01-01 11:23:46,alex.chen,Account Team,Global Finance,Chat,false,5.8
SUP-2003029,Data Export/Import - StartupXYZ,Data Export/Import,Medium,Escalated,2024-01-10 15:01:32,2024-01-11 08:02:51,,maya.patel,Technical Team,StartupXYZ,Chat,false,
SUP-2003030,Technical Support - Global Finance,Technical Support,Low,Escalated,2024-01-04 11:19:07,2024-01-11 20:17:35,,ryan.kim,Technical Team,Global Finance,Phone,false,
SUP-2003031,Technical Support - Acme Corp,Technical Support,Medium,Closed,2024-01-25 11:24:24,2024-01-25 23:14:00,2024-01-25 23:27:00,alex.chen,Technical Team,Acme Corp,Email,false,
SUP-2003032,Technical Support - TechStart Inc,Technical Support,Medium,Closed,2024-01-24 14:58:33,2024-01-25 13:39:39,2024-01-25 14:31:39,jennifer.wu,Technical Team,TechStart Inc,Portal,false,
SUP-2003033,Feature Request - UniServices,Feature Request,Medium,Closed,2024-01-16 08:36:25,2024-01-20 09:24:15,2024-01-20 09:50:15,sofia.moreau,Product Team,UniServices,Chat,true,6.6
SUP-2003034,Account Management - TechStart Inc,Account Management,High,Reopened,2024-01-10 13:47:08,2024-01-10 21:35:23,,maya.patel,Account Team,TechStart Inc,Portal,false,
SUP-2003035,Performance Issue - MedGroup,Performance Issue,High,Reopened,2024-01-08 01:54:48,2024-01-09 12:06:23,,thomas.berg,Engineering,MedGroup,Chat,false,
SUP-2003036,Account Management - MedGroup,Account Management,Medium,Escalated,2024-01-24 21:58:22,2024-01-27 05:37:21,,alex.chen,Account Team,MedGroup,Phone,false,
SUP-2003037,Account Management - TechStart Inc,Account Management,Low,Closed,2024-01-20 13:24:11,2024-01-21 17:17:03,2024-01-21 17:38:03,alex.chen,Account Team,TechStart Inc,Email,false,7.8
SUP-2003038,Technical Support - RetailCo,Technical Support,Medium,Closed,2024-01-19 13:04:57,2024-01-20 11:44:47,2024-01-20 12:29:47,carlos.silva,Technical Team,RetailCo,Chat,false,
SUP-2003039,Technical Support - Acme Corp,Technical Support,Medium,Closed,2024-01-19 14:33:07,2024-01-20 17:00:26,2024-01-20 17:18:26,sofia.moreau,Technical Team,Acme Corp,Email,false,4.8
SUP-2003040,Integration Problem - RetailCo,Integration Problem,Medium,Closed,2024-01-18 09:01:46,2024-01-19 09:04:24,2024-01-19 09:30:24,ryan.kim,Integration Team,RetailCo,Chat,false,5.6
SUP-2003041,Performance Issue - Global Finance,Performance Issue,Medium,Closed,2024-01-24 08:44:48,2024-01-26 08:17:23,2024-01-26 08:57:23,sofia.moreau,Engineering,Global Finance,Chat,false,5.6
SUP-2003042,Performance Issue - Acme Corp,Performance Issue,Medium,Closed,2024-01-16 12:52:46,2024-01-16 23:40:52,2024-01-17 00:04:52,carlos.silva,Engineering,Acme Corp,Email,false,4.5
SUP-2003043,Billing Issue - CityCouncil,Billing Issue,High,Closed,2024-01-03 13:48:32,2024-01-03 18:32:51,2024-01-03 19:02:51,jennifer.wu,Finance Support,CityCouncil,Portal,false,6.9
SUP-2003044,Account Management - RetailCo,Account Management,Medium,Closed,2024-01-19 10:20:09,2024-01-20 09:54:33,2024-01-20 10:22:33,alex.chen,Account Team,RetailCo,Email,false,6.3
SUP-2003045,Feature Request - RetailCo,Feature Request,Critical,Closed,2024-01-10 16:13:09,2024-01-10 19:10:51,2024-01-10 19:55:51,jennifer.wu,Product Team,RetailCo,Email,false,5.1
SUP-2003046,Integration Problem - RetailCo,Integration Problem,High,Closed,2024-01-16 08:39:31,2024-01-18 03:26:32,2024-01-18 03:34:32,thomas.berg,Integration Team,RetailCo,Phone,true,5.3
SUP-2003047,Billing Issue - TechStart Inc,Billing Issue,Low,Closed,2024-01-10 13:06:59,2024-02-01 00:38:59,2024-02-01 01:05:59,thomas.berg,Finance Support,TechStart Inc,Chat,true,
SUP-2003048,Integration Problem - Global Finance,Integration Problem,Medium,Escalated,2024-01-20 08:16:35,2024-01-20 23:22:53,,alex.chen,Integration Team,Global Finance,Portal,false,
SUP-2003049,Data Export/Import - TechStart Inc,Data Export/Import,High,Escalated,2024-01-18 23:25:00,2024-01-19 17:03:01,,carlos.silva,Technical Team,TechStart Inc,Chat,false,
SUP-2003050,Feature Request - Acme Corp,Feature Request,Medium,Closed,2024-01-16 09:22:52,2024-01-19 09:16:47,2024-01-19 09:48:47,maya.patel,Product Team,Acme Corp,Chat,false,4.7
SUP-2003051,Billing Issue - Acme Corp,Billing Issue,Medium,Closed,2024-01-01 01:26:45,2024-01-02 13:56:31,2024-01-02 14:56:31,carlos.silva,Finance Support,Acme Corp,Chat,false,6.4
SUP-2003052,Account Management - Individual,Account Management,Medium,Closed,2024-01-08 13:04:39,2024-01-08 19:50:50,2024-01-08 20:49:50,alex.chen,Account Team,Individual,Email,false,7.5
SUP-2003053,Data Export/Import - StartupXYZ,Data Export/Import,Critical,Closed,2024-01-09 09:45:08,2024-01-09 15:54:19,2024-01-09 16:49:19,thomas.berg,Technical Team,StartupXYZ,Portal,true,4.3
SUP-2003054,Feature Request - MedGroup,Feature Request,Medium,Closed,2024-01-26 09:27:46,2024-01-27 15:22:36,2024-01-27 15:40:36,carlos.silva,Product Team,MedGroup,Portal,false,4.7
SUP-2003055,Integration Problem - TechStart Inc,Integration Problem,Medium,Closed,2024-01-25 20:22:45,2024-01-27 00:33:24,2024-01-27 01:00:24,carlos.silva,Integration Team,TechStart Inc,Phone,false,6.0
SUP-2003056,Technical Support - StartupXYZ,Technical Support,Medium,Closed,2024-01-09 13:32:57,2024-01-09 20:02:31,2024-01-09 20:40:31,laura.smith,Technical Team,StartupXYZ,Chat,false,
SUP-2003057,Technical Support - Acme Corp,Technical Support,Low,Closed,2024-01-05 15:21:45,2024-01-21 17:17:00,2024-01-21 17:53:00,alex.chen,Technical Team,Acme Corp,Chat,true,7.1
SUP-2003058,Feature Request - UniServices,Feature Request,Medium,Closed,2024-01-18 10:04:24,2024-01-21 11:35:27,2024-01-21 12:21:27,ryan.kim,Product Team,UniServices,Phone,false,
SUP-2003059,Feature Request - UniServices,Feature Request,Medium,Closed,2024-01-10 14:22:41,2024-01-13 05:06:41,2024-01-13 05:32:41,carlos.silva,Product Team,UniServices,Chat,false,4.9
SUP-2003060,Billing Issue - StartupXYZ,Billing Issue,Low,Closed,2024-01-10 15:40:28,2024-01-11 14:59:22,2024-01-11 15:38:22,sofia.moreau,Finance Support,StartupXYZ,Portal,false,7.6
SUP-2003061,Billing Issue - MedGroup,Billing Issue,Medium,Reopened,2024-01-16 14:28:54,2024-01-16 21:19:18,,maya.patel,Finance Support,MedGroup,Phone,false,
SUP-2003062,Integration Problem - CityCouncil,Integration Problem,Medium,Reopened,2024-01-02 08:13:24,2024-01-04 20:16:21,,jennifer.wu,Integration Team,CityCouncil,Chat,false,
SUP-2003063,Integration Problem - Global Finance,Integration Problem,Low,Closed,2024-01-24 09:31:27,2024-01-27 03:04:49,2024-01-27 03:18:49,alex.chen,Integration Team,Global Finance,Chat,false,
SUP-2003064,Data Export/Import - Global Finance,Data Export/Import,Low,Closed,2024-01-16 10:30:42,2024-01-18 05:10:05,2024-01-18 05:23:05,alex.chen,Technical Team,Global Finance,Chat,false,7.3
SUP-2003065,Billing Issue - Individual,Billing Issue,Low,Closed,2024-01-15 05:50:24,2024-01-15 20:00:55,2024-01-15 20:42:55,sofia.moreau,Finance Support,Individual,Chat,false,
SUP-2003066,Data Export/Import - Acme Corp,Data Export/Import,Medium,Reopened,2024-01-19 16:59:09,2024-01-20 15:20:06,,sofia.moreau,Technical Team,Acme Corp,Chat,false,
SUP-2003067,Data Export/Import - Acme Corp,Data Export/Import,High,Closed,2024-01-06 14:40:35,2024-01-07 13:12:30,2024-01-07 13:25:30,maya.patel,Technical Team,Acme Corp,Chat,false,7.5
SUP-2003068,Billing Issue - Acme Corp,Billing Issue,Medium,Reopened,2024-01-06 23:57:16,2024-01-07 08:42:50,,carlos.silva,Finance Support,Acme Corp,Email,false,
SUP-2003069,Integration Problem - Acme Corp,Integration Problem,Medium,Closed,2024-01-17 10:01:32,2024-01-20 11:56:33,2024-01-20 12:11:33,jennifer.wu,Integration Team,Acme Corp,Portal,false,6.0
SUP-2003070,Billing Issue - RetailCo,Billing Issue,Medium,Closed,2024-01-19 18:02:27,2024-01-20 00:07:58,2024-01-20 00:42:58,maya.patel,Finance Support,RetailCo,Email,false,
SUP-2003071,Feature Request - RetailCo,Feature Request,Low,Closed,2024-01-18 04:53:57,2024-01-24 17:54:38,2024-01-24 18:04:38,jennifer.wu,Product Team,RetailCo,Email,false,7.7
SUP-2003072,Data Export/Import - RetailCo,Data Export/Import,Low,Escalated,2024-01-19 10:29:35,2024-01-21 00:46:24,,sofia.moreau,Technical Team,RetailCo,Chat,false,
SUP-2003073,Integration Problem - Global Finance,Integration Problem,Medium,Closed,2024-01-04 14:06:38,2024-01-09 23:43:29,2024-01-09 23:59:29,thomas.berg,Integration Team,Global Finance,Phone,true,4.4
